model,mae,rmse,r2,mean_residual,median_absolute_error,maximum_absolute_error,param_alpha,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest_regressor,3.0597855813391366,3.7794052036422205,0.9589589240597214,-0.07613615560302721,2.6800513652016704,12.455869059758363,,10.0,1.0,2.0,2.0,600.0
random_forest_regressor,3.0597855813391366,3.7794052036422205,0.9589589240597214,-0.07613615560302762,2.6800513652016704,12.455869059758363,,10.0,1.0,2.0,4.0,600.0
random_forest_regressor,3.0598005908210437,3.7749650979754747,0.9590552988396722,-0.07408564677488404,2.632309116042485,12.474758128425783,,10.0,1.0,2.0,2.0,400.0
random_forest_regressor,3.0598005908210437,3.7749650979754747,0.9590552988396722,-0.07408564677488384,2.632309116042485,12.47475812842577,,10.0,1.0,2.0,4.0,400.0
random_forest_regressor,3.0599541649158066,3.762959526656053,0.9593153186558104,-0.08655659597678138,2.6399348863636334,12.394636765872995,,20.0,1.0,1.0,4.0,200.0
random_forest_regressor,3.0602815639159178,3.7772023439956257,0.9590067524230221,-0.07933297073401088,2.6369282292644414,12.38778599710458,,10.0,1.0,1.0,8.0,400.0
random_forest_regressor,3.061029240766076,3.757935167482524,0.959423891698857,-0.09573963748291406,2.5726499999999817,12.32837500000003,,,1.0,1.0,2.0,400.0
random_forest_regressor,3.061029240766076,3.757935167482524,0.959423891698857,-0.0957396374829143,2.5726499999999817,12.32837500000003,,30.0,1.0,1.0,2.0,400.0
random_forest_regressor,3.0616870445353728,3.7800944355530954,0.9589439537683999,-0.07895324417895866,2.655422339368684,12.527875228485748,,10.0,1.0,1.0,8.0,200.0
random_forest_regressor,3.0621949173809435,3.7783497796311463,0.9589818428453769,-0.08923694891017868,2.6508945955827556,12.391919251891387,,,1.0,4.0,2.0,600.0
random_forest_regressor,3.0621949173809435,3.7783497796311463,0.9589818428453769,-0.08923694891017896,2.6508945955827556,12.391919251891387,,20.0,1.0,4.0,8.0,600.0
random_forest_regressor,3.0621949173809435,3.7783497796311463,0.9589818428453769,-0.08923694891017872,2.6508945955827556,12.391919251891387,,30.0,1.0,4.0,4.0,600.0
random_forest_regressor,3.0621949173809444,3.7783497796311463,0.9589818428453769,-0.0892369489101789,2.6508945955827556,12.391919251891402,,,1.0,4.0,4.0,600.0
random_forest_regressor,3.0621949173809444,3.7783497796311463,0.9589818428453769,-0.08923694891017865,2.6508945955827556,12.391919251891402,,30.0,1.0,4.0,2.0,600.0
random_forest_regressor,3.0621949173809444,3.7783497796311463,0.9589818428453769,-0.08923694891017907,2.6508945955827556,12.391919251891387,,30.0,1.0,4.0,8.0,600.0
random_forest_regressor,3.0621949173809444,3.7783497796311467,0.9589818428453769,-0.08923694891017896,2.6508945955827556,12.391919251891387,,,1.0,4.0,8.0,600.0
random_forest_regressor,3.0621949173809444,3.7783497796311467,0.9589818428453769,-0.08923694891017886,2.6508945955827556,12.391919251891402,,20.0,1.0,4.0,4.0,600.0
random_forest_regressor,3.062194917380945,3.7783497796311467,0.9589818428453769,-0.08923694891017876,2.6508945955827556,12.391919251891402,,20.0,1.0,4.0,2.0,600.0
random_forest_regressor,3.062733594778274,3.785467968554758,0.9588271456675969,-0.08089515985998719,2.663906972846817,12.434291025081912,,10.0,1.0,1.0,8.0,600.0
random_forest_regressor,3.0634338489826454,3.781782349566604,0.9589072803207347,-0.08110532080576369,2.6564496251121597,12.344845167008764,,10.0,1.0,1.0,2.0,400.0
random_forest_regressor,3.063526772656239,3.769349926647414,0.9591770167957644,-0.09372759489720711,2.6612499999999812,12.69024999999997,,20.0,1.0,1.0,2.0,200.0
random_forest_regressor,3.0635760969819854,3.7745246030588713,0.9590648538315527,-0.08583010946942636,2.6218352624338195,12.293251821351937,,,1.0,4.0,2.0,400.0
random_forest_regressor,3.0635760969819854,3.7745246030588713,0.9590648538315527,-0.08583010946942679,2.6218352624338195,12.293251821351923,,20.0,1.0,4.0,2.0,400.0
random_forest_regressor,3.0635760969819854,3.7745246030588713,0.9590648538315527,-0.08583010946942668,2.6218352624338195,12.293251821351937,,20.0,1.0,4.0,4.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588713,0.9590648538315527,-0.08583010946942651,2.6218352624338195,12.293251821351923,,30.0,1.0,4.0,4.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588717,0.9590648538315527,-0.08583010946942636,2.6218352624338195,12.293251821351937,,,1.0,4.0,4.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588717,0.9590648538315527,-0.08583010946942633,2.621835262433848,12.293251821351923,,,1.0,4.0,8.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588717,0.9590648538315527,-0.0858301094694265,2.6218352624338195,12.293251821351923,,20.0,1.0,4.0,8.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588717,0.9590648538315527,-0.08583010946942639,2.621835262433848,12.293251821351937,,30.0,1.0,4.0,2.0,400.0
random_forest_regressor,3.0635760969819863,3.7745246030588717,0.9590648538315527,-0.08583010946942682,2.621835262433848,12.293251821351937,,30.0,1.0,4.0,8.0,400.0
random_forest_regressor,3.0640913968127155,3.784727055069266,0.9588432612643509,-0.07649814981329826,2.6332013881078353,12.490042958816282,,10.0,1.0,1.0,4.0,600.0
random_forest_regressor,3.06410860756619,3.7849741182739405,0.9588378877473143,-0.07766281196233056,2.707654134139524,12.631414473499994,,10.0,1.0,1.0,2.0,200.0
random_forest_regressor,3.0648983836456822,3.787781577052093,0.958776802103016,-0.0837399274644661,2.676029361415864,12.365653887147182,,10.0,1.0,1.0,2.0,600.0
random_forest_regressor,3.0653451176656805,3.779350097235241,0.9589601208669561,-0.07458266967133996,2.639650584716655,12.477606453083787,,10.0,1.0,1.0,4.0,400.0
random_forest_regressor,3.0656924695062275,3.789009877106873,0.9587500620890718,-0.07497366500993502,2.632679532008858,12.351909312965027,,10.0,1.0,4.0,4.0,600.0
random_forest_regressor,3.0656924695062275,3.7890098771068734,0.9587500620890718,-0.07497366500993545,2.632679532008858,12.351909312965027,,10.0,1.0,4.0,2.0,600.0
random_forest_regressor,3.0656924695062275,3.7890098771068734,0.9587500620890718,-0.07497366500993538,2.632679532008858,12.351909312965027,,10.0,1.0,4.0,8.0,600.0
random_forest_regressor,3.0658838003329745,3.784670929659397,0.9588444819186646,-0.0734005422414973,2.6447647715134224,12.27378145678184,,10.0,1.0,4.0,2.0,400.0
random_forest_regressor,3.0658838003329745,3.784670929659397,0.9588444819186646,-0.07340054224149757,2.6447647715134295,12.27378145678184,,10.0,1.0,4.0,4.0,400.0
random_forest_regressor,3.0658838003329745,3.784670929659398,0.9588444819186646,-0.07340054224149722,2.6447647715134224,12.27378145678184,,10.0,1.0,4.0,8.0,400.0
random_forest_regressor,3.06806916035518,3.7857156516585158,0.9588217576130378,-0.07205438408917542,2.67047940002287,12.636691993341238,,10.0,1.0,1.0,4.0,200.0
random_forest_regressor,3.0705471272229836,3.7720794423024167,0.9591178727428341,-0.09008616051074464,2.7290999999999315,12.93098333333344,,,sqrt,1.0,2.0,600.0
random_forest_regressor,3.0705471272229836,3.7720794423024167,0.9591178727428341,-0.09008616051074411,2.7290999999999315,12.93098333333344,,,log2,1.0,2.0,600.0
random_forest_regressor,3.070635339717284,3.7724228112173415,0.9591104294793461,-0.09036903784772571,2.723700000000264,12.914033333333439,,30.0,sqrt,1.0,2.0,600.0
random_forest_regressor,3.070635339717284,3.772422811217342,0.9591104294793461,-0.09036903784772594,2.723700000000264,12.914033333333439,,30.0,log2,1.0,2.0,600.0
random_forest_regressor,3.0738757875134017,3.7726546134315675,0.9591054042821909,-0.08369596861533499,2.7309280952380703,12.162977738095218,,20.0,sqrt,1.0,4.0,200.0
random_forest_regressor,3.0738757875134017,3.772654613431568,0.9591054042821909,-0.08369596861533463,2.7309280952380846,12.162977738095226,,20.0,log2,1.0,4.0,200.0
random_forest_regressor,3.0749153313615305,3.7757495173722293,0.9590382808520014,-0.08780678877932396,2.6556522817459367,12.390889970238117,,20.0,sqrt,1.0,4.0,400.0
random_forest_regressor,3.0749153313615305,3.7757495173722293,0.9590382808520014,-0.08780678877932363,2.6556522817459367,12.39088997023811,,20.0,log2,1.0,4.0,400.0
random_forest_regressor,3.0759877593914857,3.7814680803174947,0.9589141097151178,-0.11161642098677173,2.7214137797619458,12.645966220238105,,,sqrt,1.0,4.0,400.0
random_forest_regressor,3.0759877593914857,3.7814680803174947,0.9589141097151178,-0.11161642098677207,2.7214137797619458,12.645966220238105,,,log2,1.0,4.0,400.0
random_forest_regressor,3.0759877593914857,3.781468080317495,0.9589141097151178,-0.11161642098677192,2.7214137797619316,12.645966220238105,,30.0,log2,1.0,4.0,400.0
